proposicao,autoria,ementa,data_leitura,dias_ate_22_09_2026,documentos_no_processo,documentos_de_resposta,respostas_legiveis,remetido_ao_sei,encerrado,etapa,id_proposicao
REQ 855/2023,Deputada Dayse Amarilio,Requer informações à Polícia Militar do Distrito Federal – PMDF acerca da manifestação de profissionais da Carreira de Assistência à Educação.,2023-09-14,1104,3,0,0,sim,sim,Apresentação,15990
REQ 856/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde do Distrito Federal - SES acerca da implementação do piso nacional dos profissionais de enfermagem.,2023-09-14,1104,3,0,0,sim,sim,Apresentação,16001
REQ 858/2023,Deputado Fábio Felix,"Requer informações ao Corpo de Bombeiros Militar do Distrito Federal – CBMDF, informações e dados sobre as tentativas de autoextermínio na corporação nos anos de 2020 a 2020 e no ano de 2023, de janeiro a setembro.  ",2023-09-14,1104,3,0,0,sim,sim,Apresentação,15981
REQ 859/2023,Deputado Fábio Felix,Requer informações a respeito das convocações de aprovados para ingresso nos cargos de Magistério Superior do Distrito Federal da Universidade do Distrito Federal ,2023-09-14,1104,3,0,0,sim,sim,Apresentação,15986
REQ 860/2023,Comissão de Fiscalização Governança Transparência Controle,"Requer o convite à Diretora-Presidente do Instituto de Assistência à Saúde dos Servidores do Distrito Federal (INAS/DF), Senhora Ana Paula Cardoso da Silva, para prestar informações nesta Comissão, em audiência pública, sobre a gestão do INAS/DF.",2023-09-14,1104,3,0,0,nao,nao,Apresentação,15692
REQ 861/2023,Comissão de Fiscalização Governança Transparência Controle,"Requer o convite ao Secretário de Estado de Transporte e Mobilidade do Distrito Federal, Sr. Flávio Murilo Gonçalves Prates de Oliveira, para prestar informações, em audiência pública, sobre a Parceria Público-Privada da Rodoviária e da Galeria dos Estados.",2023-09-14,1104,3,0,0,nao,nao,Apresentação,15393
REQ 865/2023,Deputado Rogério Morro da Cruz,"Requer o encaminhamento de informações à Excelentíssima Senhora Secretária de Estado de Saúde do Distrito Federal, acerca da execução das emendas parlamentares que especifica, destinadas à suplementação do Programa de Descentralização Progressiva de Ações de Saúde (PDPAS).",2023-09-19,1099,3,0,0,sim,sim,Apresentação,16031
REQ 866/2023,Comissão de Transporte e Mobilidade Urbana,Requer à Secretaria de Estado de Transporte e Mobilidade do Distrito Federal informações acerca do alegado desvio de função de servidores da Carreira de Auditores Fiscais de Atividades Urbanas - Especialidade Transportes.,2023-09-19,1099,3,0,0,sim,sim,Apresentação,16076
REQ 87/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado da Mulher do Distrito Federal acerca do atendimento à mulher nos equipamentos públicos do Distrito Federal.,2023-02-02,1328,3,0,0,sim,sim,Apresentação,10388
REQ 872/2023,Deputado Fábio Felix,"Requer informações à Secretaria de Estado de Planejamento, Orçamento e Administração do Distrito Federal - SEPLAD acerca da nomeação dos aprovados no último concurso público de provimento de vagas e formação de cadastro reserva das carreiras da SEAGRI.",2023-09-19,1099,3,0,0,sim,sim,Apresentação,15934
REQ 877/2023,Deputada Dayse Amarilio,Requer informações ao Instituto de Gestão Estratégica de Saúde do Distrito Federal - IGESDF acerca da implementação do piso nacional dos profissionais de enfermagem.,2023-09-20,1098,3,0,0,sim,sim,Apresentação,16197
REQ 878/2023,Deputado Chico Vigilante,Requer o encaminhamento de solicitação de informações ao Departamento de Estradas de Rodagem do Distrito Federal - DER.,2023-09-20,1098,3,0,0,sim,sim,Apresentação,16205
REQ 882/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Desenvolvimento Social do Distrito Federal acerca das unidades dos CRAS e CREAS do Distrito Federal.,2023-09-26,1092,3,0,0,sim,sim,Apresentação,16264
REQ 888/2023,Deputada Dayse Amarilio,Requer informações ao Instituto de Assistência à Saúde dos Servidores do Distrito Federal acerca dos procedimentos de autorização para realização de cirurgias.,2023-09-26,1092,3,0,0,sim,sim,Apresentação,16279
REQ 896/2023,Deputado Max Maciel,Requer o encaminhamento de solicitação de informação à Secretaria de Estado de Educação sobre a Educação de Jovens e Adultos - EJA no Distrito Federal.,2023-09-27,1091,3,0,0,sim,sim,Apresentação,16348
REQ 908/2023,Deputada Dayse Amarilio,"Requer informações à Secretaria de Estado de Saúde do Distrito Federal - SES acerca da implementação do piso nacional dos profissionais de enfermagem, em razão da publicação da Portaria GM/MS nº 1.355, de 27 de setembro de 2023.",2023-10-03,1085,3,0,0,sim,sim,Apresentação,16457
REQ 909/2023,Deputado Max Maciel,Requer o encaminhamento de solicitação de informações à Secretaria de Estado de Segurança Pública sobre as Escolas de Gestão Compartilhada no Distrito Federal.,2023-10-03,1085,3,0,0,sim,sim,Apresentação,16378
REQ 91/2023,Deputado Pepa,"Requer o encaminhamento de pedido de informações à Secretária de Estado de Saúde do Distrito Federal, acerca da revisão de valores da Gratificação de GMOV, contidos na  Lei nº 318 de 23/09/1992, estabelecidos para RA de Arapoanga após a publicação da Lei nº 7.190, de 21 de dezembro de 2022, que cria a Região Administrativa de Arapoanga – RA XXXIV e dá outras providências.",2023-02-02,1328,6,0,0,sim,sim,Apresentação,10299
REQ 912/2023,Deputada Dayse Amarilio,Requer informações ao Instituto de Gestão Estratégica de Saúde (IGESDF) acerca da forma de cumprimento do piso nacional da Enfermagem.,2023-10-03,1085,3,0,0,sim,sim,Apresentação,16502
REQ 913/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde do Distrito Federal acerca do tratamento de saúde da população Trans e Travesti.,2023-10-03,1085,3,0,0,sim,sim,Apresentação,16495
REQ 922/2023,Deputado Max Maciel,Requer o encaminhamento de solicitação de informação à SECRETARIA DE ESTADO DE ESTADO DE ESPORTE E LAZER (SELDF) sobre o investimento em esportes no Distrito Federal.,2023-10-04,1084,3,0,0,sim,sim,Apresentação,16388
REQ 923/2023,Deputado Max Maciel,"Requer o encaminhamento de solicitação de informação à Agência de Desenvolvimento do Distrito Federal (Terracap) sobre concessão pública com o Grupo BSB para a gestão, manutenção, modernização, operação e exploração da estrutura que compreende o Estádio Mané Garrincha, Ginásio Nilson Nelson, e Complexo Aquático Cláudio Coutinho no Distrito Federal.",2023-10-04,1084,3,0,0,sim,sim,Apresentação,16387
REQ 931/2023,Deputada Dayse Amarilio,"Requer informações à Secretaria de Estado de Saúde acerca da entrega de autoteste para parceiros, nos casos de profilaxia pré-exposição em razão de HIV.",2023-10-10,1078,3,0,0,sim,sim,Apresentação,16594
REQ 932/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde do Distrito Federal acerca dos cargos da Secretaria de Estado de Saúde que especifica.,2023-10-10,1078,3,0,0,sim,sim,Apresentação,16623
REQ 933/2023,"Deputada Dayse Amarilio, Deputada Dayse Amarilio",Requer informações à Secretaria de Estado de Saúde do Distrito Federal - SES acerca do caso de ameaça ocorrido no Hospital Regional de Ceilândia - HRC no último dia 5 de outubro de 2023.,2023-10-10,1078,4,0,0,sim,sim,Apresentação,16630
REQ 935/2023,Comissão de Transporte e Mobilidade Urbana,Requer à Secretaria de Estado de Transporte e Mobilidade do Distrito Federal informações sobre a elevada variação no repasse financeiro para as empresas concessionárias do Sistema de Transporte Público e Coletivo do Distrito Federal.,2023-10-10,1078,3,0,0,sim,sim,Apresentação,16633
REQ 942/2023,Deputado Pastor Daniel de Castro,Requer informações ao Ministério da Saúde sobre a dança erótica que aconteceu durante o 1º Encontro de Mobilização da Promoção da Saúde no Brasil no dia 05 de outubro de 2023. ,2023-10-11,1077,2,0,0,nao,sim,Apresentação,16729
REQ 943/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde do Distrito Federal acerca dos equipamentos dos hospitais de campanha.,2023-10-17,1071,3,0,0,sim,sim,Apresentação,16747
REQ 947/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde do Distrito Federal - SES acerca dos equipamentos e serviços  de promoção da saúde das mulheres com deficiência.,2023-10-17,1071,3,0,0,sim,sim,Apresentação,16769
REQ 949/2023,Deputado Fábio Felix,Requer informações ao Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal - Brasília Ambiental (IBRAM) e ao Departamento de Estradas de Rodagem (DER) sobre a contaminação por mercúrio das áreas de preservação ambiental da Estação Ecológica Águas Emendadas e da Serrinha do Paranoá,2023-10-17,1071,3,0,0,sim,sim,Apresentação,16477
REQ 951/2023,Deputada Dayse Amarilio,Requer informações ao Conselho de Educação do Distrito Federal acerca da situação do processo de integração da Escola Superior de Ciências da Saúde (Escs) à UnDF e possíveis reflexos na situação dos graduandos nos cursos de enfermagem e medicina.,2023-10-17,1071,4,0,0,sim,sim,Apresentação,16814
REQ 952/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde do Distrito Federal - SES acerca do quantitativo de viaturas do Serviço de Atendimento Móvel de Urgência (Samu) em funcionamento e eventuais problemas correlatos.,2023-10-17,1071,3,0,0,sim,sim,Apresentação,16817
REQ 953/2023,Deputada Dayse Amarilio,Requer informações à Universidade do Distrito Federal acerca da situação da emissão e registro dos diplomas pela UnDF dos concluintes das graduações em Enfermagem e Medicina em 2023 e da abertura do processo seletivo SISU/2024.,2023-10-17,1071,3,0,0,sim,sim,Apresentação,16815
REQ 958/2023,Deputado Fábio Felix,"Requer informações à Secretaria de Estado de Obras do Distrito Federal acerca da execução e conclusão do Contrato nº 0019/2021, que trata da duplicação da DF-140.",2023-10-18,1070,3,0,0,sim,sim,Apresentação,16315
REQ 959/2023,Deputado Fábio Felix,Requer informações à Secretaria de Segurança Pública a respeito do controle de munições e armamentos adquiridas para uso das forças de segurança,2023-10-18,1070,3,0,0,sim,sim,Apresentação,16832
REQ 960/2023,Deputado Fábio Felix,"Requer informações à Secretaria De Estado de Educação do Distrito Federal – SEE-DF, quanto a situação de  competente registro junto ao Ministério da Educação – MEC, e emissão de diploma de nível superior para os graduandos nos cursos de Enfermagem e Medicina no corrente ano, pela  Universidade do Distrito Federal – UnDF, que incorporou a Escola Superior de Ciência da Saúde – ESCS, de Brasília-DF. ",2023-10-18,1070,3,0,0,sim,sim,Apresentação,16834
REQ 961/2023,Deputado Fábio Felix,Requer à Secretaria de Estado de Desenvolvimento Urbano e Habitação informações sobre o projeto de reforma e modernização da Rodoviária de Brasília aprovado no Conselho de Planejamento Territorial e Urbano do Distrito Federal ,2023-10-18,1070,3,0,0,sim,sim,Apresentação,16844
REQ 962/2023,Deputado Fábio Felix,Requer informações ao Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal — Brasília Ambiental sobre os estudos de impacto ambiental do projeto de reforma e modernização da Rodoviária de Brasília ,2023-10-18,1070,3,0,0,sim,sim,Apresentação,16848
REQ 966/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado de Saúde do Distrito Federal - SES acerca dos vencimentos básicos de Agente Comunitário em Saúde - ACS e Agente de Vigilância Ambiental em Saúde - AVAS.,2023-10-24,1064,3,0,0,sim,sim,Apresentação,16912
REQ 972/2023,Deputado Pastor Daniel de Castro,"Requer informações à Secretaria de Educação sobre todas as medidas tomadas pela secretaria na apuração do caso de racismo e ameaça praticado no Centro de Ensino Médio 02 de Ceilândia, noticiado na mídia no dia 23/10/2023",2023-10-24,1064,3,0,0,sim,sim,Apresentação,17058
REQ 973/2023,Deputada Paula Belmonte,Requer informações do Instituto de Defesa do Consumidor do Distrito Federal - PROCON/DF.,2023-10-24,1064,3,0,0,sim,sim,Apresentação,16897
REQ 979/2023,Deputado Pastor Daniel de Castro,Requer informações à Secretaria de Estado de Saúde do Distrito Federal sobre a quantidade de dentistas na rede e número de atendimentos odontológicos em 2023. ,2023-10-26,1062,3,0,0,sim,sim,Apresentação,17194
REQ 980/2023,Deputado Pastor Daniel de Castro,Requer informações à Secretaria de Estado de Saúde do Distrito Federal sobre a quantidade de unidades móveis de odontologia e calendário de atendimento. ,2023-10-26,1062,3,0,0,sim,sim,Apresentação,17193
REQ 981/2023,Deputado Pastor Daniel de Castro,Requer informações à Secretaria de Estado de Transporte e Mobilidade do Distrito Federal sobre apreensão de veículos piratas. ,2023-10-26,1062,3,0,0,sim,sim,Apresentação,17191
REQ 982/2023,Deputado Pastor Daniel de Castro,Requer informações à Secretaria de Educação sobre o custo energético das escolas públicas no Distrito Federal.,2023-10-26,1062,3,0,0,sim,sim,Apresentação,17190
REQ 986/2023,Deputado Joaquim Roriz Neto,"Requer informações à Agência de Desenvolvimento do Distrito Federal - TERRACAP sobre o processo de locação da Unidade de Serviço de Atendimento Imediato - Na Hora, na Região Administrativa de Samambaia - RA XII.",2023-10-26,1062,3,0,0,sim,sim,Apresentação,17195
REQ 987/2023,Deputada Dayse Amarilio,Requer informações à Secretaria de Estado da Casa Civil do Distrito Federal - CACI acerca da regulamentação da Lei nº 6.779/21.,2023-10-31,1057,3,0,0,sim,sim,Apresentação,17218
REQ 988/2023,Deputado Pastor Daniel de Castro,Requer informações à Agência de Desenvolvimento do Distrito Federal (Terracap) sobre quanto foi gasto em obras de urbanização em 2023 em cada Região Administrativa do Distrito Federal com recurso da Terracap.,2023-10-31,1057,3,0,0,sim,sim,Apresentação,17208
REQ 989/2023,Deputado Pastor Daniel de Castro,Requer informações à Secretaria de Estado de Saúde do Distrito Federal sobre o valor pago à NEOENERGIA em cada unidade de saúde de janeiro a outubro de 2023. ,2023-10-31,1057,3,0,0,sim,sim,Apresentação,17207
REQ 990/2023,Deputado Pastor Daniel de Castro,Requer informações à Secretaria de Estado de Saúde do Distrito Federal sobre quais as unidades de saúde tanto da Secretaria de Saúde quanto do IGES são atendidos por sistema fotovoltaico. ,2023-10-31,1057,3,0,0,sim,sim,Apresentação,17206
REQ 991/2023,Deputado Pastor Daniel de Castro,"Requer informações à Secretaria de Estado de Saúde do Distrito Federal sobre quantas cirurgias foram realizadas de janeiro a setembro de 2023, separadas por especialidade.  ",2023-10-31,1057,3,0,0,sim,sim,Apresentação,17205
